Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
максимум,7714,_,N.Masc.Inan,B2,LM,3,максимума,Gen.Sing,_,_,_,_,,
малина,7715,_,N.Fem.Inan,B2,LM,1,малины,Gen.Sing,_,_,_,_,,
малина,7716,_,N.Fem.Inan,B2,LM,2,малина,Nom.Sing,_,_,_,_,,
малыш,7717,_,N.Masc.Anim,B2,LM,1,малыша,Gen.Sing,_,_,_,_,,
малыш,7718,_,N.Masc.Anim,B2,LM,2,малыш,Nom.Sing,_,_,_,_,,
малыш,7719,_,N.Masc.Anim,B2,LM,3,малышу,Dat.Sing,_,_,_,_,,
мандарин,7720,_,N.Masc.Inan,B2,LM,1,мандарины,Acc.Plur,_,_,_,_,,
маргарин,7721,_,N.Masc.Inan,B2,LM,1,маргарин,Nom.Sing,_,_,_,_,,
махнуть,7722,wave,V,B2,LM,1,махнул,Perf.Masc.Sing.Past,_,_,_,_,,
махнуть,7723,wave,V,B2,LM,2,махнула,Perf.Fem.Sing.Past,_,_,_,_,,
махнуть,7724,wave,V,B2,LM,3,махнёт,Perf.Sing.3,_,_,_,_,,
марокканец,7725,_,N.Masc.Anim,B2,LM,1,марокканцы,Nom.Plur,_,_,_,_,,
марокканец,7726,_,N.Masc.Anim,B2,LM,2,марокканцами,Ins.Plur,_,_,_,_,,
марокканец,7727,_,N.Masc.Anim,B2,LM,3,марокканцам,Dat.Plur,_,_,_,_,,
мастерская,7728,_,N.Fem.Inan,B2,LM,1,мастерскую,Acc.Sing,_,_,_,_,,
мастерская,7729,_,N.Fem.Inan,B2,LM,2,мастерской,Loc.Sing,_,_,_,_,,
мастерская,7730,_,N.Fem.Inan,B2,LM,3,мастерских,Gen.Plur,_,_,_,_,,
материал,7731,_,N.Masc.Inan,B2,LM,1,материалов,Gen.Plur,_,_,_,_,,
материал,7732,_,N.Masc.Inan,B2,LM,2,материала,Gen.Sing,_,_,_,_,,
материал,7733,_,N.Masc.Inan,B2,LM,3,материал,Acc.Sing,_,_,_,_,,
материальный,7734,_,A,B2,LM,1,материальных,Gen.Plur,_,_,_,_,,
материальный,7735,_,A,B2,LM,2,материальной,Gen.Fem.Sing,_,_,_,_,,
материальный,7736,_,A,B2,LM,3,материального,Gen.Neut.Sing,_,_,_,_,,
матрешка,7737,_,N.Fem.Inan,B2,LM,1,матрёшку,Acc.Sing,_,_,_,_,,
мафия,7738,_,N.Fem.Inan,B2,LM,1,мафия,Nom.Sing,_,_,_,_,,
мафия,7739,_,N.Fem.Inan,B2,LM,2,мафии,Gen.Sing,_,_,_,_,,
мёрзнуть,7740,freeze,V,B2,LM,1,мёрзли,Imperf.Plur.Past,_,_,_,_,,
мёрзнуть,7741,freeze,V,B2,LM,2,мёрзнуть,Imperf.Inf,_,_,_,_,,
мёрзнуть,7742,freeze,V,B2,LM,3,мёрзнут,Imperf.Plur.3,_,_,_,_,,
мириться,7743,bear with,V,B2,LM,1,мириться,Imperf.Inf,_,_,_,_,,
мириться,7744,bear with,V,B2,LM,2,миритесь,Imperf.Plur.2,_,_,_,_,,
мириться,7745,bear with,V,B2,LM,3,мирился,Imperf.Masc.Sing.Past,_,_,_,_,,
мгновение,7746,_,N.Neut.Inan,B2,LM,1,мгновение,Acc.Sing,_,_,_,_,,
мгновение,7747,_,N.Neut.Inan,B2,LM,2,мгновений,Gen.Plur,_,_,_,_,,
мгновение,7748,_,N.Neut.Inan,B2,LM,3,мгновениях,Loc.Plur,_,_,_,_,,
мгновенный,7749,_,A,B2,LM,1,мгновенная,Nom.Fem.Sing,_,_,_,_,,
мгновенный,7750,_,A,B2,LM,2,мгновенными,Ins.Plur,_,_,_,_,,
мгновенный,7751,_,A,B2,LM,3,мгновенным,Ins.Neut.Sing,_,_,_,_,,
мед,7752,_,N.Masc.Inan,B2,"MiP, LM, Поехали",1,мёда,Gen.Sing,_,_,_,_,,
мед,7753,_,N.Masc.Inan,B2,"MiP, LM, Поехали",2,мёд,Nom.Sing,_,_,_,_,,
мед,7754,_,N.Masc.Inan,B2,"MiP, LM, Поехали",3,мёду,Dat.Sing,_,_,_,_,,
медаль,7755,_,N.Fem.Inan,B2,LM,1,медали,Acc.Plur,_,_,_,_,,
медаль,7756,_,N.Fem.Inan,B2,LM,2,медалью,Ins.Sing,_,_,_,_,,
медаль,7757,_,N.Fem.Inan,B2,LM,3,медаль,Acc.Sing,_,_,_,_,,
междометие,7758,_,N.Neut.Inan,B2,LM,1,междометием,Ins.Sing,_,_,_,_,,
мексиканец,7759,_,N.Masc.Anim,B2,"LM, Поехали",1,мексиканца,Gen.Sing,_,_,_,_,,
мексиканец,7760,_,N.Masc.Anim,B2,"LM, Поехали",2,мексиканцев,Gen.Plur,_,_,_,_,,
мелкий,7761,_,A,B2,LM,1,мелких,Gen.Plur,_,_,_,_,,
мелкий,7762,_,A,B2,LM,2,мелкими,Ins.Plur,_,_,_,_,,
мелкий,7763,_,A,B2,LM,3,мелкие,Nom.Plur,_,_,_,_,,
мелодрама,7764,_,N.Fem.Inan,B2,"Golosa, LM",1,мелодрамы,Gen.Sing,_,_,_,_,,
мелодрама,7765,_,N.Fem.Inan,B2,"Golosa, LM",2,мелодрамами,Ins.Plur,_,_,_,_,,
мелодрама,7766,_,N.Fem.Inan,B2,"Golosa, LM",3,мелодрама,Nom.Sing,_,_,_,_,,
мелочь,7767,_,N.Fem.Inan,B2,LM,1,мелочь,Nom.Sing,_,_,_,_,,
мелочь,7768,_,N.Fem.Inan,B2,LM,2,мелочей,Gen.Plur,_,_,_,_,,
мелочь,7769,_,N.Fem.Inan,B2,LM,3,мелочи,Nom.Plur,_,_,_,_,,
мемуары,7770,_,N.Inan,B2,LM,1,мемуары,Nom.Plur,_,_,_,_,,
мемуары,7771,_,N.Inan,B2,LM,2,мемуаров,Gen.Plur,_,_,_,_,,
мемуары,7772,_,N.Inan,B2,LM,3,мемуарах,Loc.Plur,_,_,_,_,,
молиться,7773,pray,V,B2,LM,1,молиться,Imperf.Inf,_,_,_,_,,
молиться,7774,pray,V,B2,LM,2,молится,Imperf.Sing.3,_,_,_,_,,
молиться,7775,pray,V,B2,LM,3,молился,Imperf.Masc.Sing.Past,_,_,_,_,,
молодеть,7776,get younger,V,B2,LM,1,молодеет,Imperf.Sing.3,_,_,_,_,,
местный,7777,_,A,B2,LM,1,местного,Gen.Neut.Sing,_,_,_,_,,
местный,7778,_,A,B2,LM,2,местные,Nom.Plur,_,_,_,_,,
местный,7779,_,A,B2,LM,3,местных,Gen.Plur,_,_,_,_,,
металлический,7780,_,A,B2,LM,1,металлическую,Acc.Fem.Sing,_,_,_,_,,
металлический,7781,_,A,B2,LM,2,металлическими,Ins.Plur,_,_,_,_,,
металлический,7782,_,A,B2,LM,3,металлический,Nom.Masc.Sing,_,_,_,_,,
метель,7783,_,N.Fem.Inan,B2,LM,1,метель,Nom.Sing,_,_,_,_,,
метель,7784,_,N.Fem.Inan,B2,LM,2,метелях,Loc.Plur,_,_,_,_,,
метель,7785,_,N.Fem.Inan,B2,LM,3,метелями,Ins.Plur,_,_,_,_,,
метод,7786,_,N.Masc.Inan,B2,LM,1,методов,Gen.Plur,_,_,_,_,,
метод,7787,_,N.Masc.Inan,B2,LM,2,методы,Nom.Plur,_,_,_,_,,
метод,7788,_,N.Masc.Inan,B2,LM,3,метод,Nom.Sing,_,_,_,_,,
мех,7789,_,N.Masc.Inan,B2,"Golosa, LM",1,меху,Loc.Sing,_,_,_,_,,
мех,7790,_,N.Masc.Inan,B2,"Golosa, LM",2,меха,Nom.Plur,_,_,_,_,,
меценат,7791,_,N.Masc.Anim,B2,LM,1,меценатом,Ins.Sing,_,_,_,_,,
меценат,7792,_,N.Masc.Anim,B2,LM,2,меценату,Dat.Sing,_,_,_,_,,
мешок,7793,_,N.Masc.Inan,B2,LM,1,мешок,Acc.Sing,_,_,_,_,,
мешок,7794,_,N.Masc.Inan,B2,LM,2,мешке,Loc.Sing,_,_,_,_,,
мешок,7795,_,N.Masc.Inan,B2,LM,3,мешка,Gen.Sing,_,_,_,_,,
минеральный,7796,_,A,B2,LM,1,минеральными,Ins.Plur,_,_,_,_,,
минеральный,7797,_,A,B2,LM,2,минеральной,Gen.Fem.Sing,_,_,_,_,,
минеральный,7798,_,A,B2,LM,3,минеральных,Gen.Plur,_,_,_,_,,
минимальный,7799,_,A,B2,LM,1,минимальным,Ins.Masc.Sing,_,_,_,_,,
минимальный,7800,_,A,B2,LM,2,минимальный,Nom.Masc.Sing,_,_,_,_,,
минимальный,7801,_,A,B2,LM,3,минимальная,Nom.Fem.Sing,_,_,_,_,,
минимум,7802,_,N.Masc.Inan,B2,LM,1,минимум,Nom.Sing,_,_,_,_,,
минимум,7803,_,N.Masc.Inan,B2,LM,2,минимума,Gen.Sing,_,_,_,_,,
минимум,7804,_,N.Masc.Inan,B2,LM,3,минимуму,Dat.Sing,_,_,_,_,,
министерство,7805,_,N.Neut.Inan,B2,LM,1,министерств,Gen.Plur,_,_,_,_,,
министерство,7806,_,N.Neut.Inan,B2,LM,2,министерства,Gen.Sing,_,_,_,_,,
министерство,7807,_,N.Neut.Inan,B2,LM,3,министерство,Nom.Sing,_,_,_,_,,
мстить,7808,revenge,V,B2,LM,1,мщу,Imperf.Sing.1,_,_,_,_,,
мстить,7809,revenge,V,B2,LM,2,мстят,Imperf.Plur.3,_,_,_,_,,
мстить,7810,revenge,V,B2,LM,3,мстить,Imperf.Inf,_,_,_,_,,
мировоззрение,7811,_,N.Neut.Inan,B2,LM,1,мировоззрения,Gen.Sing,_,_,_,_,,
мировоззрение,7812,_,N.Neut.Inan,B2,LM,2,мировоззрение,Acc.Sing,_,_,_,_,,
мировоззрение,7813,_,N.Neut.Inan,B2,LM,3,мировоззрению,Dat.Sing,_,_,_,_,,
миролюбивый,7814,_,A,B2,LM,1,миролюбивыми,Ins.Plur,_,_,_,_,,
миролюбивый,7815,_,A,B2,LM,2,миролюбивый,Nom.Masc.Sing,_,_,_,_,,
миролюбивый,7816,_,A,B2,LM,3,миролюбивая,Nom.Fem.Sing,_,_,_,_,,
мода,7817,_,N.Fem.Inan,B2,"Golosa, MiP, LM",1,моды,Gen.Sing,_,_,_,_,,
мода,7818,_,N.Fem.Inan,B2,"Golosa, MiP, LM",2,мода,Nom.Sing,_,_,_,_,,
мода,7819,_,N.Fem.Inan,B2,"Golosa, MiP, LM",3,моде,Dat.Sing,_,_,_,_,,
мозг,7820,_,N.Masc.Inan,B2,LM,1,мозга,Gen.Sing,_,_,_,_,,
мозг,7821,_,N.Masc.Inan,B2,LM,2,мозг,Nom.Sing,_,_,_,_,,
мозг,7822,_,N.Masc.Inan,B2,LM,3,мозгу,Loc.Sing,_,_,_,_,,
мчаться,7823,rush,V,B2,LM,1,мчался,Imperf.Masc.Sing.Past,_,_,_,_,,
мчаться,7824,rush,V,B2,LM,2,мчатся,Imperf.Plur.3,_,_,_,_,,
мчаться,7825,rush,V,B2,LM,3,мчится,Imperf.Sing.3,_,_,_,_,,
молния,7826,_,N.Fem.Inan,B2,LM,1,молния,Nom.Sing,_,_,_,_,,
молния,7827,_,N.Fem.Inan,B2,LM,2,молнии,Gen.Sing,_,_,_,_,,
молния,7828,_,N.Fem.Inan,B2,LM,3,молний,Gen.Plur,_,_,_,_,,
мыслить,7829,imagine,V,B2,LM,1,мыслить,Imperf.Inf,_,_,_,_,,
мыслить,7830,imagine,V,B2,LM,2,мыслит,Imperf.Sing.3,_,_,_,_,,
мыслить,7831,imagine,V,B2,LM,3,мыслят,Imperf.Plur.3,_,_,_,_,,
молчаливый,7832,_,A,B2,LM,1,молчаливый,Nom.Masc.Sing,_,_,_,_,,
молчаливый,7833,_,A,B2,LM,2,молчаливые,Nom.Plur,_,_,_,_,,
молчаливый,7834,_,A,B2,LM,3,молчаливую,Acc.Fem.Sing,_,_,_,_,,
моментальный,7835,_,A,B2,LM,1,моментальным,Dat.Plur,_,_,_,_,,
монгол,7836,_,N.Masc.Anim,B2,LM,1,монголы,Nom.Plur,_,_,_,_,,
монолог,7837,_,N.Masc.Inan,B2,LM,1,монолог,Acc.Sing,_,_,_,_,,
монолог,7838,_,N.Masc.Inan,B2,LM,2,монологах,Loc.Plur,_,_,_,_,,
монолог,7839,_,N.Masc.Inan,B2,LM,3,монологи,Nom.Plur,_,_,_,_,,
моральный,7840,_,A,B2,LM,1,моральных,Gen.Plur,_,_,_,_,,
моральный,7841,_,A,B2,LM,2,моральную,Acc.Fem.Sing,_,_,_,_,,
моральный,7842,_,A,B2,LM,3,моральной,Gen.Fem.Sing,_,_,_,_,,
морковь,7843,_,N.Fem.Inan,B2,"Golosa, LM, Поехали",1,морковь,Nom.Sing,_,_,_,_,,
морковь,7844,_,N.Fem.Inan,B2,"Golosa, LM, Поехали",2,морковью,Ins.Sing,_,_,_,_,,
морозный,7845,_,A,B2,LM,1,морозный,Inan.Acc.Masc.Sing,_,_,_,_,,
морозный,7846,_,A,B2,LM,2,морозного,Gen.Neut.Sing,_,_,_,_,,
морозный,7847,frosty,A,B2,LM,3,морозно,Neut.Sing,_,_,_,_,,
морщина,7848,_,N.Fem.Inan,B2,LM,1,морщины,Nom.Plur,_,_,_,_,,
морщина,7849,_,N.Fem.Inan,B2,LM,2,морщин,Gen.Plur,_,_,_,_,,
морщина,7850,_,N.Fem.Inan,B2,LM,3,морщинами,Ins.Plur,_,_,_,_,,
мотор,7851,_,N.Masc.Inan,B2,LM,1,мотора,Gen.Sing,_,_,_,_,,
мотор,7852,_,N.Masc.Inan,B2,LM,2,мотор,Nom.Sing,_,_,_,_,,
мотор,7853,_,N.Masc.Inan,B2,LM,3,моторов,Gen.Plur,_,_,_,_,,
мотоцикл,7854,_,N.Masc.Inan,B2,LM,1,мотоцикл,Nom.Sing,_,_,_,_,,
мотоцикл,7855,_,N.Masc.Inan,B2,LM,2,мотоциклы,Acc.Plur,_,_,_,_,,
мощный,7856,_,A,B2,LM,1,мощные,Nom.Plur,_,_,_,_,,
мощный,7857,_,A,B2,LM,2,мощный,Nom.Masc.Sing,_,_,_,_,,
мощный,7858,_,A,B2,LM,3,мощным,Ins.Masc.Sing,_,_,_,_,,
мрамор,7859,_,N.Masc.Inan,B2,LM,1,мрамором,Ins.Sing,_,_,_,_,,
мрамор,7860,_,N.Masc.Inan,B2,LM,2,мрамор,Nom.Sing,_,_,_,_,,
мрачный,7861,_,A,B2,LM,1,мрачный,Nom.Masc.Sing,_,_,_,_,,
мрачный,7862,_,A,B2,LM,2,мрачным,Ins.Masc.Sing,_,_,_,_,,
мрачный,7863,_,A,B2,LM,3,мрачная,Nom.Fem.Sing,_,_,_,_,,
мяукать,7864,_,A,B2,LM,1,мяукающую,Imperf.PresentActiveParticiple.Acc.Fem.Sing,_,_,_,_,,
мяукать,7865,meow,V,B2,LM,2,мяукают,Imperf.Plur.3,_,_,_,_,,
мяукать,7866,meow,V,B2,LM,3,мяукал,Imperf.Masc.Sing.Past,_,_,_,_,,
мудрый,7867,_,A,B2,LM,1,мудрый,Nom.Masc.Sing,_,_,_,_,,
мудрый,7868,_,A,B2,LM,2,мудрые,Nom.Plur,_,_,_,_,,
мудрый,7869,_,A,B2,LM,3,мудрая,Nom.Fem.Sing,_,_,_,_,,
мусор,7870,_,N.Masc.Inan,B2,LM,1,мусора,Gen.Sing,_,_,_,_,,
мусор,7871,_,N.Masc.Inan,B2,LM,2,мусор,Acc.Sing,_,_,_,_,,
мусор,7872,_,N.Masc.Inan,B2,LM,3,мусором,Ins.Sing,_,_,_,_,,
мусоропровод,7873,_,N.Masc.Inan,B2,LM,1,мусоропровода,Gen.Sing,_,_,_,_,,
мусоропровод,7874,_,N.Masc.Inan,B2,LM,2,мусоропровод,Nom.Sing,_,_,_,_,,
мусульманин,7875,_,N.Masc.Anim,B2,LM,1,мусульмане,Nom.Plur,_,_,_,_,,
мусульманин,7876,_,N.Masc.Anim,B2,LM,2,мусульманами,Ins.Plur,_,_,_,_,,
мусульманин,7877,_,N.Masc.Anim,B2,LM,3,мусульман,Acc.Plur,_,_,_,_,,
мусульманство,7878,_,N.Neut.Inan,B2,LM,1,мусульманство,Acc.Sing,_,_,_,_,,
муха,7879,_,N.Fem.Anim,B2,LM,1,муха,Nom.Sing,_,_,_,_,,
муха,7880,_,N.Fem.Anim,B2,LM,2,мухи,Nom.Plur,_,_,_,_,,
муха,7881,_,N.Fem.Anim,B2,LM,3,мухами,Ins.Plur,_,_,_,_,,
набирать,7882,take,V,B2,"Golosa, LM",1,набирать,Imperf.Inf,_,_,_,_,,
набирать,7883,take,V,B2,"Golosa, LM",2,набирает,Imperf.Sing.3,_,_,_,_,,
набирать,7884,take,V,B2,"Golosa, LM",3,набирал,Imperf.Masc.Sing.Past,_,_,_,_,,
наврать,7885,tell stories,V,B2,LM,1,наврать,Perf.Inf,_,_,_,_,,
мышь,7886,_,N.Fem.Anim,B2,"Golosa, LM",1,мыши,Nom.Plur,_,_,_,_,,
мышь,7887,_,N.Fem.Anim,B2,"Golosa, LM",2,мышей,Gen.Plur,_,_,_,_,,
мышь,7888,_,N.Fem.Anim,B2,"Golosa, LM",3,мышь,Nom.Sing,_,_,_,_,,
наговориться,7889,have a long talk,V,B2,LM,1,наговориться,Perf.Inf,_,_,_,_,,
наговориться,7890,have a long talk,V,B2,LM,2,наговорились,Perf.Plur.Past,_,_,_,_,,
набережная,7891,_,N.Fem.Inan,B2,LM,1,набережной,Dat.Sing,_,_,_,_,,
набережная,7892,_,N.Fem.Inan,B2,LM,2,набережную,Acc.Sing,_,_,_,_,,
набережная,7893,_,N.Fem.Inan,B2,LM,3,набережная,Nom.Sing,_,_,_,_,,
наблюдательный,7894,_,A,B2,LM,1,наблюдательных,Gen.Plur,_,_,_,_,,
наблюдательный,7895,_,A,B2,LM,2,наблюдательный,Inan.Acc.Masc.Sing,_,_,_,_,,
наблюдательный,7896,_,A,B2,LM,3,наблюдательными,Ins.Plur,_,_,_,_,,
наводнение,7897,_,N.Neut.Inan,B2,LM,1,наводнения,Gen.Sing,_,_,_,_,,
наводнение,7898,_,N.Neut.Inan,B2,LM,2,наводнение,Nom.Sing,_,_,_,_,,
наводнение,7899,_,N.Neut.Inan,B2,LM,3,наводнении,Loc.Sing,_,_,_,_,,
наволочка,7900,_,N.Fem.Inan,B2,LM,1,наволочки,Nom.Plur,_,_,_,_,,
наволочка,7901,_,N.Fem.Inan,B2,LM,2,наволочек,Gen.Plur,_,_,_,_,,
использоваться,7902,be used,V,B2,LM,1,используются,Imperf.Plur.3,_,_,_,_,,
использоваться,7903,be used,V,B2,LM,2,используется,Imperf.Sing.3,_,_,_,_,,
использоваться,7904,be used,V,B2,LM,3,использовался,Imperf.Masc.Sing.Past,_,_,_,_,,
отличаться,7905,differ,V,B2,LM,1,отличается,Imperf.Sing.3,_,_,_,_,,
отличаться,7906,differ,V,B2,LM,2,отличаются,Imperf.Plur.3,_,_,_,_,,
отличаться,7907,differ,V,B2,LM,3,отличались,Imperf.Plur.Past,_,_,_,_,,
считаться,7908,count,V,B2,LM,1,считается,Imperf.Sing.3,_,_,_,_,,
считаться,7909,count,V,B2,LM,2,считаются,Imperf.Plur.3,_,_,_,_,,
считаться,7910,count,V,B2,LM,3,считаться,Imperf.Inf,_,_,_,_,,
глядеть,7911,look,V,B2,LM,1,глядя,Imperf.Gerund,_,_,_,_,,
глядеть,7912,look,V,B2,LM,2,глядел,Imperf.Masc.Sing.Past,_,_,_,_,,
глядеть,7913,look,V,B2,LM,3,глядит,Imperf.Sing.3,_,_,_,_,,
надпись,7914,_,N.Fem.Inan,B2,LM,1,надписью,Ins.Sing,_,_,_,_,,
надпись,7915,_,N.Fem.Inan,B2,LM,2,надпись,Nom.Sing,_,_,_,_,,
надпись,7916,_,N.Fem.Inan,B2,LM,3,надписями,Ins.Plur,_,_,_,_,,
надоедать,7917,annoy,V,B2,LM,1,надоедает,Imperf.Sing.3,_,_,_,_,,
надоедать,7918,annoy,V,B2,LM,2,надоедало,Neut.Sing.Past,_,_,_,_,,
надоедать,7919,annoy,V,B2,LM,3,надоедали,Imperf.Plur.Past,_,_,_,_,,
наедаться,7920,eat fill,V,B2,LM,1,наедается,Imperf.Sing.3,_,_,_,_,,
нажимать,7921,push,V,B2,"Golosa, LM",1,нажимаешь,Imperf.Sing.2,_,_,_,_,,
нажимать,7922,push,V,B2,"Golosa, LM",2,нажимали,Imperf.Plur.Past,_,_,_,_,,
нажимать,7923,push,V,B2,"Golosa, LM",3,нажимая,Imperf.Gerund,_,_,_,_,,
наивный,7924,_,A,B2,LM,1,наивным,Ins.Masc.Sing,_,_,_,_,,
наивный,7925,_,A,B2,LM,2,наивные,Inan.Acc.Plur,_,_,_,_,,
наивный,7926,_,A,B2,LM,3,наивного,Gen.Masc.Sing,_,_,_,_,,
найм,7927,_,N.Masc.Inan,B2,LM,1,найма,Gen.Sing,_,_,_,_,,
найм,7928,_,N.Masc.Inan,B2,LM,2,найму,Dat.Sing,_,_,_,_,,
наказание,7929,_,N.Neut.Inan,B2,LM,1,наказания,Gen.Sing,_,_,_,_,,
наказание,7930,_,N.Neut.Inan,B2,LM,2,наказание,Acc.Sing,_,_,_,_,,
наказание,7931,_,N.Neut.Inan,B2,LM,3,наказаний,Gen.Plur,_,_,_,_,,
назначать,7932,prescribe,V,B2,LM,1,назначает,Imperf.Sing.3,_,_,_,_,,
назначать,7933,prescribe,V,B2,LM,2,назначают,Imperf.Plur.3,_,_,_,_,,
назначать,7934,prescribe,V,B2,LM,3,назначая,Imperf.Gerund,_,_,_,_,,
наказывать,7935,punish,V,B2,LM,1,наказывать,Imperf.Inf,_,_,_,_,,
наказывать,7936,punish,V,B2,LM,2,наказывают,Imperf.Plur.3,_,_,_,_,,
наказывать,7937,punish,V,B2,LM,3,наказывает,Imperf.Sing.3,_,_,_,_,,
накапливать,7938,collect,V,B2,LM,1,накапливать,Imperf.Inf,_,_,_,_,,
накапливать,7939,collect,V,B2,LM,2,накапливала,Imperf.Fem.Sing.Past,_,_,_,_,,
накапливать,7940,collect,V,B2,LM,3,накапливает,Imperf.Sing.3,_,_,_,_,,
наклеивать,7941,stick on,V,B2,LM,1,наклеивать,Imperf.Inf,_,_,_,_,,
наклеивать,7942,stick on,V,B2,LM,2,наклеивали,Imperf.Plur.Past,_,_,_,_,,
наклоняться,7943,bend,V,B2,LM,1,наклоняется,Imperf.Sing.3,_,_,_,_,,
наклоняться,7944,bend,V,B2,LM,2,наклоняясь,Imperf.Gerund,_,_,_,_,,
наклоняться,7945,bend,V,B2,LM,3,наклоняются,Imperf.Plur.3,_,_,_,_,,
накормить,7946,feed,V,B2,LM,1,накормить,Perf.Inf,_,_,_,_,,
накормить,7947,_,A,B2,LM,2,накормлена,Perf.PastPassiveParticiple.Fem.Sing,_,_,_,_,,
накормить,7948,feed,V,B2,LM,3,накормила,Perf.Fem.Sing.Past,_,_,_,_,,
наличный,7949,_,A,B2,LM,1,наличной,Gen.Fem.Sing,_,_,_,_,,
наличный,7950,_,A,B2,LM,2,наличных,Gen.Plur,_,_,_,_,,
наличный,7951,_,A,B2,LM,3,наличными,Ins.Plur,_,_,_,_,,
налог,7952,_,N.Masc.Inan,B2,LM,1,налогов,Gen.Plur,_,_,_,_,,
налог,7953,_,N.Masc.Inan,B2,LM,2,налога,Gen.Sing,_,_,_,_,,
налог,7954,_,N.Masc.Inan,B2,LM,3,налоги,Acc.Plur,_,_,_,_,,
налоговый,7955,_,A,B2,LM,1,налоговая,Nom.Fem.Sing,_,_,_,_,,
налоговый,7956,_,A,B2,LM,2,налоговой,Gen.Fem.Sing,_,_,_,_,,
налоговый,7957,_,A,B2,LM,3,налоговую,Acc.Fem.Sing,_,_,_,_,,
наливать,7958,fill,V,B2,LM,1,наливает,Imperf.Sing.3,_,_,_,_,,
наливать,7959,fill,V,B2,LM,2,наливают,Imperf.Plur.3,_,_,_,_,,
наливать,7960,fill,V,B2,LM,3,наливала,Imperf.Fem.Sing.Past,_,_,_,_,,
намачивать,7961,_,A,B2,LM,1,намачиваемой,Imperf.PresentPassiveParticiple.Gen.Fem.Sing,_,_,_,_,,
намерен,7962,intend,A,B2,LM,1,намерены,Plur,_,_,_,_,,
намерен,7963,intend,A,B2,LM,2,намерен,Masc.Sing,_,_,_,_,,
намерен,7964,_,A,B2,LM,3,намерена,Fem.Sing,_,_,_,_,,
намерение,7965,_,N.Neut.Inan,B2,LM,1,намерении,Loc.Sing,_,_,_,_,,
намерение,7966,_,N.Neut.Inan,B2,LM,2,намерения,Nom.Plur,_,_,_,_,,
намерение,7967,_,N.Neut.Inan,B2,LM,3,намерений,Gen.Plur,_,_,_,_,,
действовать,7968,act,V,B2,LM,1,действовать,Imperf.Inf,_,_,_,_,,
действовать,7969,act,V,B2,LM,2,действует,Imperf.Sing.3,_,_,_,_,,
действовать,7970,act,V,B2,LM,3,действуют,Imperf.Plur.3,_,_,_,_,,
намекать,7971,allude,V,B2,LM,1,намекает,Imperf.Sing.3,_,_,_,_,,
намекать,7972,allude,V,B2,LM,2,намекают,Imperf.Plur.3,_,_,_,_,,
намекать,7973,allude,V,B2,LM,3,намекало,Neut.Sing.Past,_,_,_,_,,
нанимать,7974,take on,V,B2,LM,1,нанимать,Imperf.Inf,_,_,_,_,,
нанимать,7975,take on,V,B2,LM,2,нанимают,Imperf.Plur.3,_,_,_,_,,
нанимать,7976,take on,V,B2,LM,3,нанимали,Imperf.Plur.Past,_,_,_,_,,
нападать,7977,strike,V,B2,LM,1,нападать,Imperf.Inf,_,_,_,_,,
нападать,7978,strike,V,B2,LM,2,нападает,Imperf.Sing.3,_,_,_,_,,
нападать,7979,strike,V,B2,LM,3,нападаю,Imperf.Sing.1,_,_,_,_,,
напиток,7980,_,N.Masc.Inan,B2,LM,1,напитков,Gen.Plur,_,_,_,_,,
напиток,7981,_,N.Masc.Inan,B2,LM,2,напиток,Nom.Sing,_,_,_,_,,
напиток,7982,_,N.Masc.Inan,B2,LM,3,напитки,Acc.Plur,_,_,_,_,,
напасть,7983,strike,V,B2,LM,1,напасть,Perf.Inf,_,_,_,_,,
напасть,7984,_,N.Fem.Inan,B2,LM,2,напасти,Gen.Sing,_,_,_,_,,
напасть,7985,strike,V,B2,LM,3,напал,Perf.Masc.Sing.Past,_,_,_,_,,
напряженный,7986,_,A,B2,LM,1,напряжённая,Nom.Fem.Sing,_,_,_,_,,
напряженный,7987,_,A,B2,LM,2,напряжённый,Nom.Masc.Sing,_,_,_,_,,
напряженный,7988,_,A,B2,LM,3,напряжённую,Acc.Fem.Sing,_,_,_,_,,
напиваться,7989,get drunk,V,B2,LM,1,напиваться,Imperf.Inf,_,_,_,_,,
напиваться,7990,get drunk,V,B2,LM,2,напивались,Imperf.Plur.Past,_,_,_,_,,
